粘性,钝度,二维,外-激波后第0激波后马赫数,外-激波后第0激波后方向角,外-激波后第0激波后压缩角,外-激波后第0激波后流道高H,外-激波后第0激波后收缩比,外-激波后第0激波后sigma,外-激波后第1激波后马赫数,外-激波后第1激波后方向角,外-激波后第1激波后压缩角,外-激波后第1激波后流道高H,外-激波后第1激波后收缩比,外-激波后第1激波后sigma,外-激波后第2激波后马赫数,外-激波后第2激波后方向角,外-激波后第2激波后压缩角,外-激波后第2激波后流道高H,外-激波后第2激波后收缩比,外-激波后第2激波后sigma,外-激波后第3激波后马赫数,外-激波后第3激波后方向角,外-激波后第3激波后压缩角,外-激波后第3激波后流道高H,外-激波后第3激波后收缩比,外-激波后第3激波后sigma,内-激波后第0激波后马赫数,内-激波后第0激波后方向角,内-激波后第0激波后压缩角,内-激波后第0激波后流道高H,内-激波后第0激波后收缩比,内-激波后第0激波后sigma,内-激波后第1激波后马赫数,内-激波后第1激波后方向角,内-激波后第1激波后压缩角,内-激波后第1激波后流道高H,内-激波后第1激波后收缩比,内-激波后第1激波后sigma,内-激波后第2激波后马赫数,内-激波后第2激波后方向角,内-激波后第2激波后压缩角,内-激波后第2激波后流道高H,内-激波后第2激波后收缩比,内-激波后第2激波后sigma,压缩位置外压缩段风轴Cr,压缩位置外压缩段体轴Cr,压缩位置外压缩段长度,压缩位置外压缩段高度,压缩位置外压缩段阻力,压缩位置外压缩段比阻,压缩位置内压缩段风轴Cr,压缩位置内压缩段体轴Cr,压缩位置内压缩段长度,压缩位置内压缩段高度,压缩位置内压缩段阻力,压缩位置内压缩段比阻,压缩位置总_压_缩风轴Cr,压缩位置总_压_缩体轴Cr,压缩位置总_压_缩长度,压缩位置总_压_缩高度,压缩位置总_压_缩阻力,压缩位置总_压_缩比阻,每米宽度流量
0,0,1,6,0,0,278.818,1,1,5.263,5.397,5.397,168.2,1.658,0.958,4.941,8.275,2.878,131.08,2.127,0.954,4.306,14.7,6.425,80.299,3.472,0.916,4.306,14.7,14.7,122.865,1,0.916,3.757,7.827,6.873,77.967,1.576,0.885,3.243,0,7.827,50,2.457,0.856,3.472,3.472,1162.94,278.82,2679,172.8,1.606,1.606,386.95,24.49,-621,-40.1,5.576,5.576,1549.89,303.31,3300,212.9,15.5
0,0,1,6,0,0,278.818,1,1,5.263,5.397,5.397,168.2,1.658,0.958,4.941,8.275,2.878,131.08,2.127,0.954,4.306,14.7,6.425,80.299,3.472,0.916,4.306,14.7,14.7,121.967,1,0.916,3.6,5.827,8.873,69.337,1.759,0.856,3.236,0,5.827,50,2.439,0.844,3.472,3.472,1162.94,278.82,2608,168.3,1.606,1.606,351.84,16.21,-494,-31.9,5.576,5.576,1514.78,295.03,3102,200.1,15.5
0,0,1,6,0,0,278.818,1,1,5.263,5.397,5.397,168.2,1.658,0.958,4.941,8.275,2.878,131.08,2.127,0.954,4.306,14.7,6.425,80.299,3.472,0.916,4.306,14.7,14.7,119.789,1,0.916,3.442,3.827,10.873,61.721,1.941,0.815,3.215,0,3.827,50,2.396,0.812,3.472,3.472,1162.94,278.82,2545,164.2,1.606,1.606,317.13,9.36,-340,-21.9,5.576,5.576,1480.08,288.17,2885,186.1,15.5
0,0,1,6,0,0,278.818,1,1,5.263,5.397,5.397,168.2,1.658,0.958,4.941,8.275,2.878,131.08,2.127,0.954,4.306,14.7,6.425,80.299,3.472,0.916,4.306,14.7,14.7,116.688,1,0.916,3.284,1.827,12.873,55.14,2.116,0.766,3.18,0,1.827,50,2.334,0.766,3.472,3.472,1162.94,278.82,2488,160.5,1.606,1.606,284.1,3.89,-167,-10.8,5.576,5.576,1447.04,282.71,2655,171.3,15.5
0,0,1,6,0,0,278.818,1,1,5.263,5.397,5.397,168.2,1.658,0.958,4.941,8.275,2.878,131.08,2.127,0.954,4.306,14.7,6.425,80.299,3.472,0.916,4.306,14.7,14.7,113.344,1,0.916,3.139,0,14.7,50,2.267,0.715,3.139,0,0,50,2.267,0.715,3.472,3.472,1162.94,278.82,2441,157.5,1.606,1.606,256.07,0,0,0,5.576,5.576,1419.02,278.82,2441,157.5,15.5
0,0,1,6,0,0,278.818,1,1,5.263,5.397,5.397,168.2,1.658,0.958,4.833,9.275,3.878,120.89,2.306,0.947,4.313,14.7,5.425,79.989,3.486,0.925,4.313,14.7,14.7,122.359,1,0.925,3.919,9.827,4.873,87.583,1.397,0.913,3.237,0,9.827,50,2.447,0.851,3.486,3.486,1162.94,278.82,2750,177.4,1.6,1.6,422,34.21,-717,-46.3,5.576,5.576,1584.95,313.03,3467,223.7,15.5
0,0,1,6,0,0,278.818,1,1,5.263,5.397,5.397,168.2,1.658,0.958,4.833,9.275,3.878,120.89,2.306,0.947,4.313,14.7,5.425,79.989,3.486,0.925,4.313,14.7,14.7,123.04,1,0.925,3.762,7.827,6.873,78.02,1.577,0.894,3.248,0,7.827,50,2.461,0.864,3.486,3.486,1162.94,278.82,2671,172.3,1.6,1.6,387.96,24.58,-625,-40.3,5.576,5.576,1550.91,303.39,3296,212.7,15.5
0,0,1,6,0,0,278.818,1,1,5.263,5.397,5.397,168.2,1.658,0.958,4.833,9.275,3.878,120.89,2.306,0.947,4.313,14.7,5.425,79.989,3.486,0.925,4.313,14.7,14.7,122.137,1,0.925,3.605,5.827,8.873,69.373,1.761,0.864,3.241,0,5.827,50,2.443,0.852,3.486,3.486,1162.94,278.82,2601,167.8,1.6,1.6,352.71,16.26,-497,-32.1,5.576,5.576,1515.65,295.08,3098,199.9,15.5
0,0,1,6,0,0,278.818,1,1,5.263,5.397,5.397,168.2,1.658,0.958,4.833,9.275,3.878,120.89,2.306,0.947,4.313,14.7,5.425,79.989,3.486,0.925,4.313,14.7,14.7,119.948,1,0.925,3.447,3.827,10.873,61.741,1.943,0.823,3.219,0,3.827,50,2.399,0.82,3.486,3.486,1162.94,278.82,2538,163.7,1.6,1.6,317.87,9.38,-342,-22,5.576,5.576,1480.81,288.2,2879,185.8,15.5
0,0,1,6,0,0,278.818,1,1,5.263,5.397,5.397,168.2,1.658,0.958,4.833,9.275,3.878,120.89,2.306,0.947,4.313,14.7,5.425,79.989,3.486,0.925,4.313,14.7,14.7,116.831,1,0.925,3.288,1.827,12.873,55.148,2.118,0.773,3.184,0,1.827,50,2.337,0.773,3.486,3.486,1162.94,278.82,2481,160.1,1.6,1.6,284.7,3.91,-168,-10.8,5.576,5.576,1447.65,282.72,2649,170.9,15.5
0,0,1,6,0,0,278.818,1,1,5.263,5.397,5.397,168.2,1.658,0.958,4.833,9.275,3.878,120.89,2.306,0.947,4.313,14.7,5.425,79.989,3.486,0.925,4.313,14.7,14.7,113.472,1,0.925,3.143,0,14.7,50,2.269,0.722,3.143,0,0,50,2.269,0.722,3.486,3.486,1162.94,278.82,2434,157,1.6,1.6,256.58,0,0,0,5.576,5.576,1419.52,278.82,2434,157,15.5
0,0,1,6,0,0,278.818,1,1,5.263,5.397,5.397,168.2,1.658,0.958,4.725,10.275,4.878,111.879,2.492,0.937,4.314,14.7,4.425,80.002,3.485,0.925,4.314,14.7,14.7,122.38,1,0.925,3.92,9.827,4.873,87.592,1.397,0.914,3.238,0,9.827,50,2.448,0.852,3.485,3.485,1162.94,278.82,2749,177.4,1.6,1.6,422.14,34.22,-717,-46.3,5.576,5.576,1585.08,313.04,3466,223.6,15.5
0,0,1,6,0,0,278.818,1,1,5.263,5.397,5.397,168.2,1.658,0.958,4.725,10.275,4.878,111.879,2.492,0.937,4.314,14.7,4.425,80.002,3.485,0.925,4.314,14.7,14.7,123.061,1,0.925,3.763,7.827,6.873,78.027,1.577,0.894,3.248,0,7.827,50,2.461,0.864,3.485,3.485,1162.94,278.82,2671,172.3,1.6,1.6,388.08,24.59,-625,-40.3,5.576,5.576,1551.03,303.4,3295,212.6,15.5
0,0,1,6,0,0,278.818,1,1,5.263,5.397,5.397,168.2,1.658,0.958,4.725,10.275,4.878,111.879,2.492,0.937,4.314,14.7,4.425,80.002,3.485,0.925,4.314,14.7,14.7,122.157,1,0.925,3.606,5.827,8.873,69.377,1.761,0.864,3.242,0,5.827,50,2.443,0.853,3.485,3.485,1162.94,278.82,2600,167.7,1.6,1.6,352.81,16.27,-497,-32.1,5.576,5.576,1515.76,295.09,3097,199.8,15.5
0,0,1,6,0,0,278.818,1,1,5.263,5.397,5.397,168.2,1.658,0.958,4.725,10.275,4.878,111.879,2.492,0.937,4.314,14.7,4.425,80.002,3.485,0.925,4.314,14.7,14.7,119.967,1,0.925,3.448,3.827,10.873,61.744,1.943,0.823,3.22,0,3.827,50,2.399,0.821,3.485,3.485,1162.94,278.82,2537,163.7,1.6,1.6,317.95,9.39,-342,-22,5.576,5.576,1480.9,288.21,2878,185.7,15.5
0,0,1,6,0,0,278.818,1,1,5.263,5.397,5.397,168.2,1.658,0.958,4.725,10.275,4.878,111.879,2.492,0.937,4.314,14.7,4.425,80.002,3.485,0.925,4.314,14.7,14.7,116.849,1,0.925,3.289,1.827,12.873,55.149,2.119,0.773,3.185,0,1.827,50,2.337,0.773,3.485,3.485,1162.94,278.82,2480,160,1.6,1.6,284.77,3.91,-168,-10.8,5.576,5.576,1447.72,282.72,2648,170.8,15.5
0,0,1,6,0,0,278.818,1,1,5.263,5.397,5.397,168.2,1.658,0.958,4.725,10.275,4.878,111.879,2.492,0.937,4.314,14.7,4.425,80.002,3.485,0.925,4.314,14.7,14.7,113.487,1,0.925,3.143,0,14.7,50,2.27,0.722,3.143,0,0,50,2.27,0.722,3.485,3.485,1162.94,278.82,2433,157,1.6,1.6,256.64,0,0,0,5.576,5.576,1419.58,278.82,2433,157,15.5
0,0,1,6,0,0,278.818,1,1,5.263,5.397,5.397,168.2,1.658,0.958,4.618,11.275,5.878,103.925,2.683,0.923,4.309,14.7,3.425,80.311,3.472,0.918,4.309,14.7,14.7,122.255,1,0.918,3.916,9.827,4.873,87.538,1.397,0.906,3.235,0,9.827,50,2.445,0.845,3.472,3.472,1162.94,278.82,2754,177.7,1.606,1.606,421.3,34.14,-714,-46.1,5.576,5.576,1584.25,312.95,3468,223.8,15.5
0,0,1,6,0,0,278.818,1,1,5.263,5.397,5.397,168.2,1.658,0.958,4.618,11.275,5.878,103.925,2.683,0.923,4.309,14.7,3.425,80.311,3.472,0.918,4.309,14.7,14.7,122.934,1,0.918,3.759,7.827,6.873,77.988,1.576,0.887,3.245,0,7.827,50,2.459,0.857,3.472,3.472,1162.94,278.82,2676,172.6,1.606,1.606,387.35,24.52,-622,-40.1,5.576,5.576,1550.29,303.34,3297,212.7,15.5
0,0,1,6,0,0,278.818,1,1,5.263,5.397,5.397,168.2,1.658,0.958,4.618,11.275,5.878,103.925,2.683,0.923,4.309,14.7,3.425,80.311,3.472,0.918,4.309,14.7,14.7,122.033,1,0.918,3.602,5.827,8.873,69.351,1.76,0.857,3.238,0,5.827,50,2.441,0.846,3.472,3.472,1162.94,278.82,2605,168.1,1.606,1.606,352.18,16.23,-494,-31.9,5.576,5.576,1515.12,295.05,3100,200,15.5
0,0,1,6,0,0,278.818,1,1,5.263,5.397,5.397,168.2,1.658,0.958,4.618,11.275,5.878,103.925,2.683,0.923,4.309,14.7,3.425,80.311,3.472,0.918,4.309,14.7,14.7,119.851,1,0.918,3.444,3.827,10.873,61.729,1.942,0.817,3.217,0,3.827,50,2.397,0.814,3.472,3.472,1162.94,278.82,2542,164,1.606,1.606,317.42,9.37,-340,-21.9,5.576,5.576,1480.36,288.18,2882,185.9,15.5
0,0,1,6,0,0,278.818,1,1,5.263,5.397,5.397,168.2,1.658,0.958,4.618,11.275,5.878,103.925,2.683,0.923,4.309,14.7,3.425,80.311,3.472,0.918,4.309,14.7,14.7,116.744,1,0.918,3.286,1.827,12.873,55.143,2.117,0.767,3.182,0,1.827,50,2.335,0.767,3.472,3.472,1162.94,278.82,2485,160.3,1.606,1.606,284.33,3.9,-167,-10.8,5.576,5.576,1447.28,282.72,2652,171.1,15.5
0,0,1,6,0,0,278.818,1,1,5.263,5.397,5.397,168.2,1.658,0.958,4.618,11.275,5.878,103.925,2.683,0.923,4.309,14.7,3.425,80.311,3.472,0.918,4.309,14.7,14.7,113.394,1,0.918,3.14,0,14.7,50,2.268,0.716,3.14,0,0,50,2.268,0.716,3.472,3.472,1162.94,278.82,2439,157.3,1.606,1.606,256.27,0,0,0,5.576,5.576,1419.21,278.82,2439,157.3,15.5
0,0,1,6,0,0,278.818,1,1,5.129,6.397,6.397,155.371,1.795,0.935,4.821,9.275,2.878,121.856,2.288,0.931,4.303,14.7,5.425,80.711,3.455,0.909,4.303,14.7,14.7,122.113,1,0.909,3.91,9.827,4.873,87.476,1.396,0.897,3.231,0,9.827,50,2.442,0.837,3.455,3.455,1092.39,278.82,2760,178.1,1.614,1.614,420.36,34.03,-709,-45.8,5.576,5.576,1512.75,312.85,3470,223.9,15.5
0,0,1,6,0,0,278.818,1,1,5.129,6.397,6.397,155.371,1.795,0.935,4.821,9.275,2.878,121.856,2.288,0.931,4.303,14.7,5.425,80.711,3.455,0.909,4.303,14.7,14.7,122.789,1,0.909,3.754,7.827,6.873,77.943,1.575,0.878,3.241,0,7.827,50,2.456,0.849,3.455,3.455,1092.39,278.82,2682,173,1.614,1.614,386.51,24.45,-618,-39.9,5.576,5.576,1478.9,303.27,3300,212.9,15.5
0,0,1,6,0,0,278.818,1,1,5.129,6.397,6.397,155.371,1.795,0.935,4.821,9.275,2.878,121.856,2.288,0.931,4.303,14.7,5.425,80.711,3.455,0.909,4.303,14.7,14.7,121.893,1,0.909,3.597,5.827,8.873,69.322,1.758,0.849,3.234,0,5.827,50,2.438,0.838,3.455,3.455,1092.39,278.82,2611,168.5,1.614,1.614,351.46,16.19,-491,-31.7,5.576,5.576,1443.85,295,3102,200.2,15.5
0,0,1,6,0,0,278.818,1,1,5.129,6.397,6.397,155.371,1.795,0.935,4.821,9.275,2.878,121.856,2.288,0.931,4.303,14.7,5.425,80.711,3.455,0.909,4.303,14.7,14.7,119.721,1,0.909,3.44,3.827,10.873,61.712,1.94,0.809,3.213,0,3.827,50,2.394,0.806,3.455,3.455,1092.39,278.82,2548,164.4,1.614,1.614,316.81,9.34,-338,-21.8,5.576,5.576,1409.2,288.16,2886,186.2,15.5
0,0,1,6,0,0,278.818,1,1,5.129,6.397,6.397,155.371,1.795,0.935,4.821,9.275,2.878,121.856,2.288,0.931,4.303,14.7,5.425,80.711,3.455,0.909,4.303,14.7,14.7,116.626,1,0.909,3.282,1.827,12.873,55.136,2.115,0.76,3.178,0,1.827,50,2.333,0.76,3.455,3.455,1092.39,278.82,2491,160.7,1.614,1.614,283.83,3.89,-166,-10.7,5.576,5.576,1376.22,282.71,2657,171.4,15.5
0,0,1,6,0,0,278.818,1,1,5.129,6.397,6.397,155.371,1.795,0.935,4.821,9.275,2.878,121.856,2.288,0.931,4.303,14.7,5.425,80.711,3.455,0.909,4.303,14.7,14.7,113.288,1,0.909,3.137,0,14.7,50,2.266,0.71,3.137,0,0,50,2.266,0.71,3.455,3.455,1092.39,278.82,2444,157.7,1.614,1.614,255.85,0,0,0,5.576,5.576,1348.24,278.82,2444,157.7,15.5
0,0,1,6,0,0,278.818,1,1,5.129,6.397,6.397,155.371,1.795,0.935,4.717,10.275,3.878,112.601,2.476,0.925,4.306,14.7,4.425,80.567,3.461,0.913,4.306,14.7,14.7,122.201,1,0.913,3.914,9.827,4.873,87.514,1.396,0.901,3.233,0,9.827,50,2.444,0.84,3.461,3.461,1092.39,278.82,2757,177.9,1.611,1.611,420.94,34.1,-711,-45.9,5.576,5.576,1513.33,312.91,3468,223.7,15.5
0,0,1,6,0,0,278.818,1,1,5.129,6.397,6.397,155.371,1.795,0.935,4.717,10.275,3.878,112.601,2.476,0.925,4.306,14.7,4.425,80.567,3.461,0.913,4.306,14.7,14.7,122.878,1,0.913,3.757,7.827,6.873,77.971,1.576,0.883,3.243,0,7.827,50,2.458,0.853,3.461,3.461,1092.39,278.82,2678,172.8,1.611,1.611,387.03,24.5,-619,-40,5.576,5.576,1479.41,303.32,3297,212.7,15.5
0,0,1,6,0,0,278.818,1,1,5.129,6.397,6.397,155.371,1.795,0.935,4.717,10.275,3.878,112.601,2.476,0.925,4.306,14.7,4.425,80.567,3.461,0.913,4.306,14.7,14.7,121.98,1,0.913,3.6,5.827,8.873,69.34,1.759,0.853,3.237,0,5.827,50,2.44,0.842,3.461,3.461,1092.39,278.82,2608,168.2,1.611,1.611,351.9,16.21,-493,-31.8,5.576,5.576,1444.29,295.03,3100,200,15.5
0,0,1,6,0,0,278.818,1,1,5.129,6.397,6.397,155.371,1.795,0.935,4.717,10.275,3.878,112.601,2.476,0.925,4.306,14.7,4.425,80.567,3.461,0.913,4.306,14.7,14.7,119.801,1,0.913,3.443,3.827,10.873,61.722,1.941,0.813,3.215,0,3.827,50,2.396,0.81,3.461,3.461,1092.39,278.82,2544,164.1,1.611,1.611,317.19,9.36,-339,-21.8,5.576,5.576,1409.58,288.18,2883,186,15.5
0,0,1,6,0,0,278.818,1,1,5.129,6.397,6.397,155.371,1.795,0.935,4.717,10.275,3.878,112.601,2.476,0.925,4.306,14.7,4.425,80.567,3.461,0.913,4.306,14.7,14.7,116.699,1,0.913,3.284,1.827,12.873,55.141,2.116,0.764,3.18,0,1.827,50,2.334,0.763,3.461,3.461,1092.39,278.82,2488,160.5,1.611,1.611,284.14,3.89,-166,-10.7,5.576,5.576,1376.53,282.71,2654,171.2,15.5
0,0,1,6,0,0,278.818,1,1,5.129,6.397,6.397,155.371,1.795,0.935,4.717,10.275,3.878,112.601,2.476,0.925,4.306,14.7,4.425,80.567,3.461,0.913,4.306,14.7,14.7,113.354,1,0.913,3.139,0,14.7,50,2.267,0.713,3.139,0,0,50,2.267,0.713,3.461,3.461,1092.39,278.82,2441,157.5,1.611,1.611,256.11,0,0,0,5.576,5.576,1348.5,278.82,2441,157.5,15.5
0,0,1,6,0,0,278.818,1,1,5.129,6.397,6.397,155.371,1.795,0.935,4.614,11.275,4.878,104.392,2.671,0.916,4.305,14.7,3.425,80.692,3.455,0.91,4.305,14.7,14.7,122.158,1,0.91,3.912,9.827,4.873,87.496,1.396,0.899,3.232,0,9.827,50,2.443,0.838,3.455,3.455,1092.39,278.82,2759,178,1.614,1.614,420.66,34.07,-710,-45.8,5.576,5.576,1513.05,312.88,3468,223.8,15.5
0,0,1,6,0,0,278.818,1,1,5.129,6.397,6.397,155.371,1.795,0.935,4.614,11.275,4.878,104.392,2.671,0.916,4.305,14.7,3.425,80.692,3.455,0.91,4.305,14.7,14.7,122.835,1,0.91,3.756,7.827,6.873,77.957,1.576,0.88,3.242,0,7.827,50,2.457,0.851,3.455,3.455,1092.39,278.82,2680,172.9,1.614,1.614,386.77,24.48,-618,-39.9,5.576,5.576,1479.16,303.29,3298,212.8,15.5
0,0,1,6,0,0,278.818,1,1,5.129,6.397,6.397,155.371,1.795,0.935,4.614,11.275,4.878,104.392,2.671,0.916,4.305,14.7,3.425,80.692,3.455,0.91,4.305,14.7,14.7,121.937,1,0.91,3.599,5.827,8.873,69.331,1.759,0.85,3.236,0,5.827,50,2.439,0.839,3.455,3.455,1092.39,278.82,2609,168.3,1.614,1.614,351.68,16.2,-492,-31.7,5.576,5.576,1444.07,295.02,3101,200.1,15.5
0,0,1,6,0,0,278.818,1,1,5.129,6.397,6.397,155.371,1.795,0.935,4.614,11.275,4.878,104.392,2.671,0.916,4.305,14.7,3.425,80.692,3.455,0.91,4.305,14.7,14.7,119.762,1,0.91,3.441,3.827,10.873,61.717,1.94,0.81,3.214,0,3.827,50,2.395,0.808,3.455,3.455,1092.39,278.82,2546,164.3,1.614,1.614,317,9.35,-338,-21.8,5.576,5.576,1409.39,288.17,2884,186.1,15.5
0,0,1,6,0,0,278.818,1,1,5.129,6.397,6.397,155.371,1.795,0.935,4.614,11.275,4.878,104.392,2.671,0.916,4.305,14.7,3.425,80.692,3.455,0.91,4.305,14.7,14.7,116.663,1,0.91,3.283,1.827,12.873,55.139,2.116,0.761,3.179,0,1.827,50,2.333,0.761,3.455,3.455,1092.39,278.82,2489,160.6,1.614,1.614,283.99,3.89,-166,-10.7,5.576,5.576,1376.38,282.71,2655,171.3,15.5
0,0,1,7,0,0,316.433,1,1,6.62,2.076,2.076,248.32,1.274,0.996,5.881,6.621,4.545,154.271,2.051,0.962,4.952,13.7,7.079,82.597,3.831,0.885,4.952,13.7,13.7,130.886,1,0.885,4.511,9.305,4.395,92.312,1.418,0.872,3.718,0,9.305,50,2.618,0.799,3.831,3.831,1874.52,316.43,2625,175,1.652,1.652,515.15,40.86,-731,-48.8,6.329,6.329,2389.67,357.3,3356,223.7,15
0,0,1,7,0,0,316.433,1,1,6.62,2.076,2.076,248.32,1.274,0.996,5.881,6.621,4.545,154.271,2.051,0.962,4.952,13.7,7.079,82.597,3.831,0.885,4.952,13.7,13.7,131.869,1,0.885,4.317,7.305,6.395,80.864,1.631,0.85,3.732,0,7.305,50,2.637,0.816,3.831,3.831,1874.52,316.43,2543,169.6,1.652,1.652,468.98,28.59,-637,-42.5,6.329,6.329,2343.5,345.03,3180,212,15
0,0,1,7,0,0,316.433,1,1,6.62,2.076,2.076,248.32,1.274,0.996,5.881,6.621,4.545,154.271,2.051,0.962,4.952,13.7,7.079,82.597,3.831,0.885,4.952,13.7,13.7,130.606,1,0.885,4.123,5.305,8.395,70.62,1.849,0.813,3.722,0,5.305,50,2.612,0.801,3.831,3.831,1874.52,316.43,2472,164.8,1.652,1.652,420.8,18.15,-498,-33.2,6.329,6.329,2295.32,334.58,2969,198,15
0,0,1,7,0,0,316.433,1,1,6.62,2.076,2.076,248.32,1.274,0.996,5.881,6.621,4.545,154.271,2.051,0.962,4.952,13.7,7.079,82.597,3.831,0.885,4.952,13.7,13.7,127.575,1,0.885,3.928,3.305,10.395,61.729,2.067,0.764,3.692,0,3.305,50,2.552,0.761,3.831,3.831,1874.52,316.43,2408,160.6,1.652,1.652,373.49,9.74,-325,-21.7,6.329,6.329,2248.01,326.17,2733,182.2,15
0,0,1,7,0,0,316.433,1,1,6.62,2.076,2.076,248.32,1.274,0.996,5.881,6.621,4.545,154.271,2.051,0.962,4.952,13.7,7.079,82.597,3.831,0.885,4.952,13.7,13.7,120.23,1,0.885,3.605,0,13.7,50,2.405,0.662,3.605,0,0,50,2.405,0.662,3.831,3.831,1874.52,316.43,2320,154.7,1.652,1.652,302.54,0,0,0,6.329,6.329,2177.06,316.43,2320,154.7,15
0,0,1,7,0,0,316.433,1,1,6.62,2.076,2.076,248.32,1.274,0.996,5.723,7.621,5.545,140.972,2.245,0.938,4.958,13.7,6.079,82.458,3.837,0.891,4.958,13.7,13.7,131.042,1,0.891,4.517,9.305,4.395,92.379,1.419,0.878,3.722,0,9.305,50,2.621,0.805,3.837,3.837,1874.52,316.43,2619,174.6,1.649,1.649,516.32,40.99,-733,-48.9,6.329,6.329,2390.84,357.42,3353,223.5,15
0,0,1,7,0,0,316.433,1,1,6.62,2.076,2.076,248.32,1.274,0.996,5.723,7.621,5.545,140.972,2.245,0.938,4.958,13.7,6.079,82.458,3.837,0.891,4.958,13.7,13.7,132.029,1,0.891,4.322,7.305,6.395,80.911,1.632,0.856,3.736,0,7.305,50,2.641,0.822,3.837,3.837,1874.52,316.43,2538,169.2,1.649,1.649,469.99,28.68,-639,-42.6,6.329,6.329,2344.51,345.11,3177,211.8,15
0,0,1,7,0,0,316.433,1,1,6.62,2.076,2.076,248.32,1.274,0.996,5.723,7.621,5.545,140.972,2.245,0.938,4.958,13.7,6.079,82.458,3.837,0.891,4.958,13.7,13.7,130.76,1,0.891,4.128,5.305,8.395,70.65,1.851,0.819,3.727,0,5.305,50,2.615,0.807,3.837,3.837,1874.52,316.43,2466,164.4,1.649,1.649,421.65,18.2,-499,-33.3,6.329,6.329,2296.17,334.63,2965,197.7,15
0,0,1,7,0,0,316.433,1,1,6.62,2.076,2.076,248.32,1.274,0.996,5.723,7.621,5.545,140.972,2.245,0.938,4.958,13.7,6.079,82.458,3.837,0.891,4.958,13.7,13.7,127.716,1,0.891,3.932,3.305,10.395,61.744,2.068,0.769,3.696,0,3.305,50,2.554,0.766,3.837,3.837,1874.52,316.43,2403,160.2,1.649,1.649,374.19,9.76,-326,-21.7,6.329,6.329,2248.71,326.19,2729,181.9,15
0,0,1,7,0,0,316.433,1,1,6.62,2.076,2.076,248.32,1.274,0.996,5.723,7.621,5.545,140.972,2.245,0.938,4.958,13.7,6.079,82.458,3.837,0.891,4.958,13.7,13.7,120.342,1,0.891,3.608,0,13.7,50,2.407,0.666,3.608,0,0,50,2.407,0.666,3.837,3.837,1874.52,316.43,2315,154.3,1.649,1.649,303.01,0,0,0,6.329,6.329,2177.53,316.43,2315,154.3,15
0,0,1,7,0,0,316.433,1,1,6.62,2.076,2.076,248.32,1.274,0.996,5.565,8.621,6.545,129.605,2.442,0.907,4.952,13.7,5.079,82.958,3.814,0.881,4.952,13.7,13.7,130.904,1,0.881,4.512,9.305,4.395,92.32,1.418,0.869,3.718,0,9.305,50,2.618,0.796,3.814,3.814,1874.52,316.43,2624,174.9,1.659,1.659,515.29,40.88,-728,-48.6,6.329,6.329,2389.81,357.31,3352,223.5,15
0,0,1,7,0,0,316.433,1,1,6.62,2.076,2.076,248.32,1.274,0.996,5.565,8.621,6.545,129.605,2.442,0.907,4.952,13.7,5.079,82.958,3.814,0.881,4.952,13.7,13.7,131.888,1,0.881,4.318,7.305,6.395,80.869,1.631,0.846,3.732,0,7.305,50,2.638,0.813,3.814,3.814,1874.52,316.43,2543,169.5,1.659,1.659,469.1,28.6,-634,-42.3,6.329,6.329,2343.62,345.04,3177,211.8,15
0,0,1,7,0,0,316.433,1,1,6.62,2.076,2.076,248.32,1.274,0.996,5.565,8.621,6.545,129.605,2.442,0.907,4.952,13.7,5.079,82.958,3.814,0.881,4.952,13.7,13.7,130.624,1,0.881,4.123,5.305,8.395,70.624,1.85,0.81,3.723,0,5.305,50,2.612,0.798,3.814,3.814,1874.52,316.43,2471,164.7,1.659,1.659,420.9,18.16,-496,-33,6.329,6.329,2295.42,334.59,2967,197.8,15
0,0,1,7,0,0,316.433,1,1,6.62,2.076,2.076,248.32,1.274,0.996,5.565,8.621,6.545,129.605,2.442,0.907,4.952,13.7,5.079,82.958,3.814,0.881,4.952,13.7,13.7,127.592,1,0.881,3.928,3.305,10.395,61.73,2.067,0.761,3.693,0,3.305,50,2.552,0.758,3.814,3.814,1874.52,316.43,2408,160.5,1.659,1.659,373.58,9.74,-324,-21.6,6.329,6.329,2248.1,326.17,2731,182.1,15
0,0,1,7,0,0,316.433,1,1,6.62,2.076,2.076,248.32,1.274,0.996,5.565,8.621,6.545,129.605,2.442,0.907,4.952,13.7,5.079,82.958,3.814,0.881,4.952,13.7,13.7,120.243,1,0.881,3.605,0,13.7,50,2.405,0.659,3.605,0,0,50,2.405,0.659,3.814,3.814,1874.52,316.43,2319,154.6,1.659,1.659,302.59,0,0,0,6.329,6.329,2177.11,316.43,2319,154.6,15
0,0,1,7,0,0,316.433,1,1,6.443,3.076,3.076,222.623,1.421,0.987,5.89,6.621,3.545,153.733,2.058,0.971,4.958,13.7,7.079,82.244,3.847,0.893,4.958,13.7,13.7,131.027,1,0.893,4.517,9.305,4.395,92.373,1.418,0.88,3.721,0,9.305,50,2.621,0.807,3.847,3.847,1739.71,316.43,2620,174.6,1.645,1.645,516.21,40.97,-735,-49,6.329,6.329,2255.92,357.41,3355,223.7,15
